;gauge_ID;issue_date;issue_time;fc_date;fc_value
97;hybas_1120641660;2024-07-20;2024-07-20 13:49:27.867337+00:00;2024-07-20;416.9981384277344
98;hybas_1120641660;2024-07-20;2024-07-20 13:49:27.867337+00:00;2024-07-21;444.974609375
99;hybas_1120641660;2024-07-20;2024-07-20 13:49:27.867337+00:00;2024-07-22;457.5542907714844
100;hybas_1120641660;2024-07-20;2024-07-20 13:49:27.867337+00:00;2024-07-23;463.1874084472656
101;hybas_1120641660;2024-07-20;2024-07-20 13:49:27.867337+00:00;2024-07-24;476.0763244628906
102;hybas_1120641660;2024-07-20;2024-07-20 13:49:27.867337+00:00;2024-07-25;489.47039794921875
103;hybas_1120641660;2024-07-20;2024-07-20 13:49:27.867337+00:00;2024-07-26;502.3794250488281
104;hybas_1120641660;2024-07-21;2024-07-21 14:07:06.010563+00:00;2024-07-20;419.2699890136719
105;hybas_1120641660;2024-07-21;2024-07-21 14:07:06.010563+00:00;2024-07-21;444.1680908203125
106;hybas_1120641660;2024-07-21;2024-07-21 14:07:06.010563+00:00;2024-07-22;462.22137451171875
107;hybas_1120641660;2024-07-21;2024-07-21 14:07:06.010563+00:00;2024-07-23;468.6345520019531
108;hybas_1120641660;2024-07-21;2024-07-21 14:07:06.010563+00:00;2024-07-24;481.18597412109375
109;hybas_1120641660;2024-07-21;2024-07-21 14:07:06.010563+00:00;2024-07-25;494.75848388671875
110;hybas_1120641660;2024-07-21;2024-07-21 14:07:06.010563+00:00;2024-07-26;505.7818908691406
111;hybas_1120641660;2024-07-21;2024-07-21 14:07:06.010563+00:00;2024-07-27;524.2365112304688
112;hybas_1120641660;2024-07-22;2024-07-22 13:51:19.803223+00:00;2024-07-21;439.8390808105469
113;hybas_1120641660;2024-07-22;2024-07-22 13:51:19.803223+00:00;2024-07-22;448.29559326171875
114;hybas_1120641660;2024-07-22;2024-07-22 13:51:19.803223+00:00;2024-07-23;455.1756896972656
115;hybas_1120641660;2024-07-22;2024-07-22 13:51:19.803223+00:00;2024-07-24;460.84954833984375
116;hybas_1120641660;2024-07-22;2024-07-22 13:51:19.803223+00:00;2024-07-25;478.9898376464844
117;hybas_1120641660;2024-07-22;2024-07-22 13:51:19.803223+00:00;2024-07-26;487.1913757324219
118;hybas_1120641660;2024-07-22;2024-07-22 13:51:19.803223+00:00;2024-07-27;507.1866149902344
119;hybas_1120641660;2024-07-22;2024-07-22 13:51:19.803223+00:00;2024-07-28;522.5574951171875
120;hybas_1120641660;2024-07-23;2024-07-23 13:42:40.921579+00:00;2024-07-22;454.456787109375
121;hybas_1120641660;2024-07-23;2024-07-23 13:42:40.921579+00:00;2024-07-23;458.0328063964844
122;hybas_1120641660;2024-07-23;2024-07-23 13:42:40.921579+00:00;2024-07-24;467.8174743652344
123;hybas_1120641660;2024-07-23;2024-07-23 13:42:40.921579+00:00;2024-07-25;484.291015625
124;hybas_1120641660;2024-07-23;2024-07-23 13:42:40.921579+00:00;2024-07-26;489.094482421875
125;hybas_1120641660;2024-07-23;2024-07-23 13:42:40.921579+00:00;2024-07-27;504.752685546875
126;hybas_1120641660;2024-07-23;2024-07-23 13:42:40.921579+00:00;2024-07-28;515.706787109375
127;hybas_1120641660;2024-07-23;2024-07-23 13:42:40.921579+00:00;2024-07-29;526.5070190429688
128;hybas_1120641660;2024-07-24;2024-07-24 15:57:07.880914+00:00;2024-07-23;473.529052734375
129;hybas_1120641660;2024-07-24;2024-07-24 15:57:07.880914+00:00;2024-07-24;485.0078125
130;hybas_1120641660;2024-07-24;2024-07-24 15:57:07.880914+00:00;2024-07-25;494.1986083984375
131;hybas_1120641660;2024-07-24;2024-07-24 15:57:07.880914+00:00;2024-07-26;504.5520935058594
132;hybas_1120641660;2024-07-24;2024-07-24 15:57:07.880914+00:00;2024-07-27;521.5386352539062
133;hybas_1120641660;2024-07-24;2024-07-24 15:57:07.880914+00:00;2024-07-28;530.5617065429688
134;hybas_1120641660;2024-07-24;2024-07-24 15:57:07.880914+00:00;2024-07-29;548.9776000976562
135;hybas_1120641660;2024-07-24;2024-07-24 15:57:07.880914+00:00;2024-07-30;562.998291015625
136;hybas_1120641660;2024-07-25;2024-07-25 13:47:43.867485+00:00;2024-07-24;468.1283874511719
137;hybas_1120641660;2024-07-25;2024-07-25 13:47:43.867485+00:00;2024-07-25;489.3044128417969
138;hybas_1120641660;2024-07-25;2024-07-25 13:47:43.867485+00:00;2024-07-26;499.535888671875
139;hybas_1120641660;2024-07-25;2024-07-25 13:47:43.867485+00:00;2024-07-27;522.066650390625
140;hybas_1120641660;2024-07-25;2024-07-25 13:47:43.867485+00:00;2024-07-28;538.4644775390625
141;hybas_1120641660;2024-07-25;2024-07-25 13:47:43.867485+00:00;2024-07-29;571.97607421875
142;hybas_1120641660;2024-07-25;2024-07-25 13:47:43.867485+00:00;2024-07-30;582.884033203125
143;hybas_1120641660;2024-07-25;2024-07-25 13:47:43.867485+00:00;2024-07-31;598.4140625
144;hybas_1120641660;2024-07-26;2024-07-26 13:32:11.522540+00:00;2024-07-25;508.1813049316406
145;hybas_1120641660;2024-07-26;2024-07-26 13:32:11.522540+00:00;2024-07-26;528.0133056640625
146;hybas_1120641660;2024-07-26;2024-07-26 13:32:11.522540+00:00;2024-07-27;554.2843017578125
147;hybas_1120641660;2024-07-26;2024-07-26 13:32:11.522540+00:00;2024-07-28;564.7918090820312
148;hybas_1120641660;2024-07-26;2024-07-26 13:32:11.522540+00:00;2024-07-29;593.018798828125
149;hybas_1120641660;2024-07-26;2024-07-26 13:32:11.522540+00:00;2024-07-30;625.7275390625
150;hybas_1120641660;2024-07-26;2024-07-26 13:32:11.522540+00:00;2024-07-31;638.8085327148438
151;hybas_1120641660;2024-07-26;2024-07-26 13:32:11.522540+00:00;2024-08-01;685.6795654296875
152;hybas_1120641660;2024-07-27;2024-07-27 13:55:36.462773+00:00;2024-07-26;531.3643798828125
153;hybas_1120641660;2024-07-27;2024-07-27 13:55:36.462773+00:00;2024-07-27;559.7984008789062
154;hybas_1120641660;2024-07-27;2024-07-27 13:55:36.462773+00:00;2024-07-28;560.6036987304688
155;hybas_1120641660;2024-07-27;2024-07-27 13:55:36.462773+00:00;2024-07-29;589.235107421875
156;hybas_1120641660;2024-07-27;2024-07-27 13:55:36.462773+00:00;2024-07-30;622.038330078125
157;hybas_1120641660;2024-07-27;2024-07-27 13:55:36.462773+00:00;2024-07-31;640.0433349609375
158;hybas_1120641660;2024-07-27;2024-07-27 13:55:36.462773+00:00;2024-08-01;689.9830322265625
159;hybas_1120641660;2024-07-27;2024-07-27 13:55:36.462773+00:00;2024-08-02;714.8118896484375
160;hybas_1120641660;2024-07-28;2024-07-28 13:42:57.941561+00:00;2024-07-27;518.8444213867188
161;hybas_1120641660;2024-07-28;2024-07-28 13:42:57.941561+00:00;2024-07-28;546.1661376953125
162;hybas_1120641660;2024-07-28;2024-07-28 13:42:57.941561+00:00;2024-07-29;578.1384887695312
163;hybas_1120641660;2024-07-28;2024-07-28 13:42:57.941561+00:00;2024-07-30;610.4580078125
164;hybas_1120641660;2024-07-28;2024-07-28 13:42:57.941561+00:00;2024-07-31;619.6041870117188
165;hybas_1120641660;2024-07-28;2024-07-28 13:42:57.941561+00:00;2024-08-01;672.1380004882812
166;hybas_1120641660;2024-07-28;2024-07-28 13:42:57.941561+00:00;2024-08-02;712.3363647460938
167;hybas_1120641660;2024-07-28;2024-07-28 13:42:57.941561+00:00;2024-08-03;719.046630859375
168;hybas_1120641660;2024-07-29;2024-07-29 14:02:16.306361+00:00;2024-07-28;556.6069946289062
169;hybas_1120641660;2024-07-29;2024-07-29 14:02:16.306361+00:00;2024-07-29;587.9705200195312
170;hybas_1120641660;2024-07-29;2024-07-29 14:02:16.306361+00:00;2024-07-30;622.5994262695312
171;hybas_1120641660;2024-07-29;2024-07-29 14:02:16.306361+00:00;2024-07-31;647.334716796875
172;hybas_1120641660;2024-07-29;2024-07-29 14:02:16.306361+00:00;2024-08-01;695.5575561523438
173;hybas_1120641660;2024-07-29;2024-07-29 14:02:16.306361+00:00;2024-08-02;720.4679565429688
174;hybas_1120641660;2024-07-29;2024-07-29 14:02:16.306361+00:00;2024-08-03;736.95361328125
175;hybas_1120641660;2024-07-29;2024-07-29 14:02:16.306361+00:00;2024-08-04;757.9046020507812
176;hybas_1120641660;2024-07-30;2024-07-30 13:48:29.448489+00:00;2024-07-29;605.0628662109375
177;hybas_1120641660;2024-07-30;2024-07-30 13:48:29.448489+00:00;2024-07-30;635.1259765625
178;hybas_1120641660;2024-07-30;2024-07-30 13:48:29.448489+00:00;2024-07-31;643.4357299804688
179;hybas_1120641660;2024-07-30;2024-07-30 13:48:29.448489+00:00;2024-08-01;709.8698120117188
180;hybas_1120641660;2024-07-30;2024-07-30 13:48:29.448489+00:00;2024-08-02;748.3937377929688
181;hybas_1120641660;2024-07-30;2024-07-30 13:48:29.448489+00:00;2024-08-03;789.054931640625
182;hybas_1120641660;2024-07-30;2024-07-30 13:48:29.448489+00:00;2024-08-04;813.8804931640625
183;hybas_1120641660;2024-07-30;2024-07-30 13:48:29.448489+00:00;2024-08-05;855.8936157226562
184;hybas_1120641660;2024-07-31;2024-07-31 13:41:42.853466+00:00;2024-07-30;615.1031494140625
185;hybas_1120641660;2024-07-31;2024-07-31 13:41:42.853466+00:00;2024-07-31;655.5396728515625
186;hybas_1120641660;2024-07-31;2024-07-31 13:41:42.853466+00:00;2024-08-01;718.4847412109375
187;hybas_1120641660;2024-07-31;2024-07-31 13:41:42.853466+00:00;2024-08-02;770.4774169921875
188;hybas_1120641660;2024-07-31;2024-07-31 13:41:42.853466+00:00;2024-08-03;838.3052368164062
189;hybas_1120641660;2024-07-31;2024-07-31 13:41:42.853466+00:00;2024-08-04;916.4819946289062
190;hybas_1120641660;2024-07-31;2024-07-31 13:41:42.853466+00:00;2024-08-05;949.502685546875
191;hybas_1120641660;2024-07-31;2024-07-31 13:41:42.853466+00:00;2024-08-06;1005.0678100585938
192;hybas_1120641660;2024-08-01;2024-08-01 13:33:24.281715+00:00;2024-07-31;670.245361328125
193;hybas_1120641660;2024-08-01;2024-08-01 13:33:24.281715+00:00;2024-08-01;725.0165405273438
194;hybas_1120641660;2024-08-01;2024-08-01 13:33:24.281715+00:00;2024-08-02;748.9655151367188
195;hybas_1120641660;2024-08-01;2024-08-01 13:33:24.281715+00:00;2024-08-03;780.1910400390625
196;hybas_1120641660;2024-08-01;2024-08-01 13:33:24.281715+00:00;2024-08-04;857.0090942382812
197;hybas_1120641660;2024-08-01;2024-08-01 13:33:24.281715+00:00;2024-08-05;919.5606079101562
198;hybas_1120641660;2024-08-01;2024-08-01 13:33:24.281715+00:00;2024-08-06;964.4537963867188
199;hybas_1120641660;2024-08-01;2024-08-01 13:33:24.281715+00:00;2024-08-07;1010.2107543945312
200;hybas_1120641660;2024-08-02;2024-08-02 13:55:21.466099+00:00;2024-08-01;731.3490600585938
201;hybas_1120641660;2024-08-02;2024-08-02 13:55:21.466099+00:00;2024-08-02;758.1428833007812
202;hybas_1120641660;2024-08-02;2024-08-02 13:55:21.466099+00:00;2024-08-03;773.0361328125
203;hybas_1120641660;2024-08-02;2024-08-02 13:55:21.466099+00:00;2024-08-04;853.6637573242188
204;hybas_1120641660;2024-08-02;2024-08-02 13:55:21.466099+00:00;2024-08-05;919.3367309570312
205;hybas_1120641660;2024-08-02;2024-08-02 13:55:21.466099+00:00;2024-08-06;960.9623413085938
206;hybas_1120641660;2024-08-02;2024-08-02 13:55:21.466099+00:00;2024-08-07;1002.3947143554688
207;hybas_1120641660;2024-08-02;2024-08-02 13:55:21.466099+00:00;2024-08-08;1035.6939697265625
208;hybas_1120641660;2024-08-03;2024-08-03 13:47:10.125644+00:00;2024-08-02;758.2860717773438
209;hybas_1120641660;2024-08-03;2024-08-03 13:47:10.125644+00:00;2024-08-03;776.7219848632812
210;hybas_1120641660;2024-08-03;2024-08-03 13:47:10.125644+00:00;2024-08-04;841.4376220703125
211;hybas_1120641660;2024-08-03;2024-08-03 13:47:10.125644+00:00;2024-08-05;912.8991088867188
212;hybas_1120641660;2024-08-03;2024-08-03 13:47:10.125644+00:00;2024-08-06;950.16259765625
213;hybas_1120641660;2024-08-03;2024-08-03 13:47:10.125644+00:00;2024-08-07;1004.2783203125
214;hybas_1120641660;2024-08-03;2024-08-03 13:47:10.125644+00:00;2024-08-08;1029.570068359375
215;hybas_1120641660;2024-08-03;2024-08-03 13:47:10.125644+00:00;2024-08-09;1065.0203857421875
216;hybas_1120641660;2024-08-04;2024-08-04 13:40:16.046025+00:00;2024-08-03;784.3369750976562
217;hybas_1120641660;2024-08-04;2024-08-04 13:40:16.046025+00:00;2024-08-04;839.8989868164062
218;hybas_1120641660;2024-08-04;2024-08-04 13:40:16.046025+00:00;2024-08-05;902.6107788085938
219;hybas_1120641660;2024-08-04;2024-08-04 13:40:16.046025+00:00;2024-08-06;962.3804931640625
220;hybas_1120641660;2024-08-04;2024-08-04 13:40:16.046025+00:00;2024-08-07;1007.370361328125
221;hybas_1120641660;2024-08-04;2024-08-04 13:40:16.046025+00:00;2024-08-08;1050.3504638671875
222;hybas_1120641660;2024-08-04;2024-08-04 13:40:16.046025+00:00;2024-08-09;1093.68359375
223;hybas_1120641660;2024-08-04;2024-08-04 13:40:16.046025+00:00;2024-08-10;1118.2705078125
224;hybas_1120641660;2024-08-05;2024-08-05 13:36:01.977922+00:00;2024-08-04;798.9979858398438
225;hybas_1120641660;2024-08-05;2024-08-05 13:36:01.977922+00:00;2024-08-05;842.9287719726562
226;hybas_1120641660;2024-08-05;2024-08-05 13:36:01.977922+00:00;2024-08-06;916.5631713867188
227;hybas_1120641660;2024-08-05;2024-08-05 13:36:01.977922+00:00;2024-08-07;972.061767578125
228;hybas_1120641660;2024-08-05;2024-08-05 13:36:01.977922+00:00;2024-08-08;998.0606079101562
229;hybas_1120641660;2024-08-05;2024-08-05 13:36:01.977922+00:00;2024-08-09;1020.32177734375
230;hybas_1120641660;2024-08-05;2024-08-05 13:36:01.977922+00:00;2024-08-10;1038.5223388671875
231;hybas_1120641660;2024-08-05;2024-08-05 13:36:01.977922+00:00;2024-08-11;1069.0975341796875
232;hybas_1120641660;2024-08-06;2024-08-06 13:55:55.618940+00:00;2024-08-05;875.3474731445312
233;hybas_1120641660;2024-08-06;2024-08-06 13:55:55.618940+00:00;2024-08-06;920.6170043945312
234;hybas_1120641660;2024-08-06;2024-08-06 13:55:55.618940+00:00;2024-08-07;989.726806640625
235;hybas_1120641660;2024-08-06;2024-08-06 13:55:55.618940+00:00;2024-08-08;1070.1553955078125
236;hybas_1120641660;2024-08-06;2024-08-06 13:55:55.618940+00:00;2024-08-09;1151.626953125
237;hybas_1120641660;2024-08-06;2024-08-06 13:55:55.618940+00:00;2024-08-10;1189.639404296875
238;hybas_1120641660;2024-08-06;2024-08-06 13:55:55.618940+00:00;2024-08-11;1229.9432373046875
239;hybas_1120641660;2024-08-06;2024-08-06 13:55:55.618940+00:00;2024-08-12;1288.4010009765625
240;hybas_1120641660;2024-08-07;2024-08-07 13:52:36.966398+00:00;2024-08-06;915.1290893554688
241;hybas_1120641660;2024-08-07;2024-08-07 13:52:36.966398+00:00;2024-08-07;971.588623046875
242;hybas_1120641660;2024-08-07;2024-08-07 13:52:36.966398+00:00;2024-08-08;1062.83544921875
243;hybas_1120641660;2024-08-07;2024-08-07 13:52:36.966398+00:00;2024-08-09;1144.1590576171875
244;hybas_1120641660;2024-08-07;2024-08-07 13:52:36.966398+00:00;2024-08-10;1197.1785888671875
245;hybas_1120641660;2024-08-07;2024-08-07 13:52:36.966398+00:00;2024-08-11;1238.192626953125
246;hybas_1120641660;2024-08-07;2024-08-07 13:52:36.966398+00:00;2024-08-12;1308.4412841796875
247;hybas_1120641660;2024-08-07;2024-08-07 13:52:36.966398+00:00;2024-08-13;1336.0465087890625
248;hybas_1120641660;2024-08-08;2024-08-08 13:42:23.307018+00:00;2024-08-07;940.6826171875
249;hybas_1120641660;2024-08-08;2024-08-08 13:42:23.307018+00:00;2024-08-08;1002.6068725585938
250;hybas_1120641660;2024-08-08;2024-08-08 13:42:23.307018+00:00;2024-08-09;1084.9918212890625
251;hybas_1120641660;2024-08-08;2024-08-08 13:42:23.307018+00:00;2024-08-10;1148.212158203125
252;hybas_1120641660;2024-08-08;2024-08-08 13:42:23.307018+00:00;2024-08-11;1230.80810546875
253;hybas_1120641660;2024-08-08;2024-08-08 13:42:23.307018+00:00;2024-08-12;1295.777099609375
254;hybas_1120641660;2024-08-08;2024-08-08 13:42:23.307018+00:00;2024-08-13;1335.8515625
255;hybas_1120641660;2024-08-08;2024-08-08 13:42:23.307018+00:00;2024-08-14;1361.4078369140625
256;hybas_1120641660;2024-08-09;2024-08-09 14:00:38.988252+00:00;2024-08-08;992.8959350585938
257;hybas_1120641660;2024-08-09;2024-08-09 14:00:38.988252+00:00;2024-08-09;1054.7369384765625
258;hybas_1120641660;2024-08-09;2024-08-09 14:00:38.988252+00:00;2024-08-10;1129.7493896484375
259;hybas_1120641660;2024-08-09;2024-08-09 14:00:38.988252+00:00;2024-08-11;1209.2412109375
260;hybas_1120641660;2024-08-09;2024-08-09 14:00:38.988252+00:00;2024-08-12;1282.1148681640625
261;hybas_1120641660;2024-08-09;2024-08-09 14:00:38.988252+00:00;2024-08-13;1308.6661376953125
262;hybas_1120641660;2024-08-09;2024-08-09 14:00:38.988252+00:00;2024-08-14;1362.8887939453125
