;gauge_ID;issue_date;issue_time;fc_date;fc_value
77;hybas_1121905290;2024-09-29;2024-09-29 14:00:51.750916+00:00;2024-10-03;4563.181640625
78;hybas_1121905290;2024-09-29;2024-09-29 14:00:51.750916+00:00;2024-10-04;4474.61279296875
79;hybas_1121905290;2024-09-29;2024-09-29 14:00:51.750916+00:00;2024-10-05;4398.85009765625
80;hybas_1121905290;2024-09-30;2024-09-30 13:51:13.380015+00:00;2024-09-29;4540.3974609375
81;hybas_1121905290;2024-09-30;2024-09-30 13:51:13.380015+00:00;2024-09-30;4678.09423828125
82;hybas_1121905290;2024-09-30;2024-09-30 13:51:13.380015+00:00;2024-10-01;4645.0546875
83;hybas_1121905290;2024-09-30;2024-09-30 13:51:13.380015+00:00;2024-10-02;4654.6953125
84;hybas_1121905290;2024-09-30;2024-09-30 13:51:13.380015+00:00;2024-10-03;4598.73291015625
85;hybas_1121905290;2024-09-30;2024-09-30 13:51:13.380015+00:00;2024-10-04;4525.71826171875
86;hybas_1121905290;2024-09-30;2024-09-30 13:51:13.380015+00:00;2024-10-05;4436.97265625
87;hybas_1121905290;2024-09-30;2024-09-30 13:51:13.380015+00:00;2024-10-06;4268.4423828125
88;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-09-30;4666.7822265625
89;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-01;4602.44482421875
90;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-02;4653.33984375
91;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-03;4596.43017578125
92;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-04;4527.81396484375
93;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-05;4447.01708984375
94;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-06;4302.607421875
95;hybas_1121905290;2024-10-01;2024-10-01 13:38:49.361543+00:00;2024-10-07;4119.8955078125
96;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-01;4656.74072265625
97;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-02;4697.3701171875
98;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-03;4585.556640625
99;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-04;4529.4931640625
100;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-05;4435.48974609375
101;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-06;4299.134765625
102;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-07;4135.4931640625
103;hybas_1121905290;2024-10-02;2024-10-02 13:53:00.701897+00:00;2024-10-08;4026.090087890625
104;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-02;4654.30029296875
105;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-03;4566.423828125
106;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-04;4509.91845703125
107;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-05;4428.18603515625
108;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-06;4357.03271484375
109;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-07;4171.66943359375
110;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-08;4067.501220703125
111;hybas_1121905290;2024-10-03;2024-10-03 13:44:16.009948+00:00;2024-10-09;4056.6025390625
112;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-03;4517.9228515625
113;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-04;4468.11279296875
114;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-05;4422.71728515625
115;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-06;4388.1005859375
116;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-07;4253.44873046875
117;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-08;4064.56298828125
118;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-09;4076.842041015625
119;hybas_1121905290;2024-10-04;2024-10-04 14:02:28.890260+00:00;2024-10-10;4143.3466796875
120;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-04;4535.18310546875
121;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-05;4482.568359375
122;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-06;4395.74462890625
123;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-07;4233.1083984375
124;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-08;4114.52294921875
125;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-09;4145.21923828125
126;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-10;4270.33251953125
127;hybas_1121905290;2024-10-05;2024-10-05 13:45:50.675510+00:00;2024-10-11;4193.9794921875
128;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-05;4455.0751953125
129;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-06;4283.7490234375
130;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-07;4246.08740234375
131;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-08;4079.2080078125
132;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-09;4104.48828125
133;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-10;4170.63720703125
134;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-11;4182.41796875
135;hybas_1121905290;2024-10-06;2024-10-06 13:33:22.198586+00:00;2024-10-12;4161.8251953125
136;hybas_1121905290;2024-10-06;2024-10-06 19:37:41.046351+00:00;2024-10-06;4139.2109375
137;hybas_1121905290;2024-10-06;2024-10-06 19:37:41.046351+00:00;2024-10-07;4117.61767578125
138;hybas_1121905290;2024-10-06;2024-10-06 19:37:41.046351+00:00;2024-10-08;4084.813720703125
139;hybas_1121905290;2024-10-06;2024-10-06 19:37:41.046351+00:00;2024-10-09;4076.675048828125
140;hybas_1121905290;2024-10-06;2024-10-06 19:37:41.046351+00:00;2024-10-10;4123.408203125
141;hybas_1121905290;2024-10-06;2024-10-06 19:37:41.046351+00:00;2024-10-11;4147.3154296875
142;hybas_1121905290;2024-10-06;2024-10-06 19:37:41.046351+00:00;2024-10-12;4193.2294921875
143;hybas_1121905290;2024-10-06;2024-10-06 19:37:41.046351+00:00;2024-10-13;4126.27197265625
144;hybas_1120661040;2024-09-29;2024-09-29 14:00:51.751079+00:00;2024-09-28;40.800567626953125
145;hybas_1120661040;2024-09-29;2024-09-29 14:00:51.751079+00:00;2024-09-29;35.1011848449707
146;hybas_1120661040;2024-09-29;2024-09-29 14:00:51.751079+00:00;2024-09-30;28.479351043701172
147;hybas_1120661040;2024-09-29;2024-09-29 14:00:51.751079+00:00;2024-10-01;25.786117553710938
